AffyID	name	thr	mean	mean-thr	perc	min	max	sd	thrNum	hi	int	lo
FZD6	35.76	48.33	49.69	1.35	0.00	20.00	82.66	17.59	5	6	0	5
PIK3CG	1748.9	2295.38	1668.10	-627.28	-0.30	1000.00	3062.06	523.75	10	1	0	10
HIP1R	228.19	154.78	139.30	-15.48	0.00	83.38	234.96	38.68	8	3	0	8
ID3	61.31	48.68	29.89	-18.79	-0.20	20.00	71.65	14.68	10	1	0	10
CD40LG	68.12	230.70	150.76	-79.93	-0.11	52.19	430.30	107.76	9	2	0	9
ADAMTS9-AS2	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
PPIA	8632.13	11133.60	10453.49	-680.10	-0.14	1000.00	14827.88	2688.29	7	4	0	7
PLAUR	105.58	111.10	103.92	-7.18	-0.14	64.55	182.88	31.46	7	4	0	7
BIRC2	807.19	1075.54	1052.31	-23.22	0.00	696.03	1515.09	285.39	6	5	0	6
EPHB6	20.0	34.64	28.80	-5.84	-0.12	20.00	60.83	12.92	8	3	0	8
NOL7	521.1	778.24	748.19	-30.05	0.00	551.70	956.71	123.28	7	4	0	7
PDZK1IP1	20.0	21.24	20.23	-1.01	0.00	20.00	22.48	0.71	10	1	0	10
SEMA6D	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
TUBA4A	216.27	403.18	392.77	-10.42	0.00	203.95	591.38	129.08	6	5	0	6
BATF3	20.0	220.76	187.43	-33.33	-0.14	20.00	469.60	138.87	7	4	0	7
TGFBR3	1299.33	1302.51	1172.96	-129.54	-0.25	774.56	1726.43	293.81	8	3	0	8
TNFRSF11A	156.67	202.09	150.85	-51.23	-0.22	65.74	337.19	74.53	9	2	0	9
TLR8	117.5	58.31	52.89	-5.42	0.00	21.54	85.30	20.89	7	4	0	7
NCOR1	2024.78	1994.98	1764.04	-230.94	-0.11	1000.00	2579.91	317.01	9	2	0	9
DDX50	561.97	631.05	619.24	-11.81	-0.14	524.72	701.38	51.27	7	4	0	7
SERPINB2	664.14	1274.64	870.50	-404.14	-0.12	92.68	2621.42	860.95	8	3	0	8
FZD4	20.0	21.28	20.23	-1.05	0.00	20.00	22.56	0.74	10	1	0	10
CD28	160.08	221.78	162.66	-59.12	-0.25	26.60	424.05	128.75	8	3	0	8
WAS	882.12	661.26	604.28	-56.98	-0.56	458.11	790.42	90.13	9	2	0	9
TLR6	110.69	100.56	68.04	-32.52	-0.22	20.00	153.20	43.00	9	2	0	9
DAXX	630.08	724.29	639.88	-84.41	-0.11	448.00	916.77	118.50	9	2	0	9
CD83	459.79	1549.51	1381.94	-167.57	-0.14	293.43	2735.62	698.92	7	4	0	7
EDN	52.79	37.04	34.16	-2.88	-0.14	20.00	58.12	11.68	7	4	0	7
GPR65	328.66	312.83	354.45	41.61	0.12	151.32	524.72	98.50	3	8	0	3
COL4A1	39.17	28.61	24.73	-3.88	0.00	20.00	44.95	8.15	8	3	0	8
IL3	56.2	125.91	62.71	-63.19	-0.10	23.50	203.14	47.93	10	1	0	10
DNAJB6	2762.15	3445.93	3326.78	-119.15	0.00	1000.00	4307.11	498.14	7	4	0	7
TNFSF10	507.47	2447.64	1729.53	-718.11	0.00	422.79	5161.88	1521.18	8	3	0	8
COG7	291.2	253.98	256.77	2.80	0.00	199.20	317.31	34.33	5	6	0	5
ERCC_00041.1	13.0	16.07	15.00	-1.07	-0.14	8.00	22.00	4.33	7	4	0	7
FAF1	592.62	615.70	539.44	-76.26	-0.50	458.15	708.90	65.41	10	1	0	10
SPHK1	20.0	30.60	31.25	0.65	0.00	20.00	43.80	7.58	5	6	0	5
GLG1	1546.26	1342.72	1427.57	84.85	0.38	1000.00	1897.03	215.95	3	8	0	3
CD180	226.49	65.33	56.47	-8.85	0.00	20.00	126.24	34.99	7	4	0	7
ID1	47.68	170.06	63.26	-106.80	-0.10	20.00	300.59	79.22	10	1	0	10
PTGDS	315.04	266.24	122.28	-143.96	-0.20	36.45	442.20	109.06	10	1	0	10
ENC1	343.99	671.71	345.93	-325.79	0.00	39.53	1452.47	420.29	9	2	0	9
EEF1A1	42287.05	52055.45	53441.00	1385.55	0.00	1000.00	75926.65	16284.98	5	6	0	5
CXCL5	56.2	557.84	212.67	-345.17	-0.30	20.00	979.71	269.99	10	1	0	10
MAP3K4	514.28	452.64	478.60	25.97	0.14	302.61	629.24	103.28	4	7	0	4
PF4	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
C1QA	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
TNFRSF1A	749.29	714.62	605.56	-109.06	-0.33	409.95	936.10	153.41	9	2	0	9
S100A9	1617.78	629.65	473.02	-156.63	0.00	128.82	1357.16	353.62	8	3	0	8
GATA6	20.0	22.84	20.52	-2.33	0.00	20.00	25.69	1.64	10	1	0	10
RHOC	563.67	517.82	618.32	100.49	0.33	324.13	787.91	141.93	2	9	0	2
ANOS1	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
ZFP92	80.04	81.29	63.28	-18.02	-0.22	36.18	117.14	24.92	9	2	0	9
CEBPA	313.34	124.28	110.86	-13.42	-0.14	40.59	210.53	55.27	7	4	0	7
CXCL6	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
FGF18	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
CEACAM1	20.0	33.95	22.60	-11.34	0.00	20.00	47.81	7.97	10	1	0	10
COL11A1	61.31	51.36	31.97	-19.39	-0.30	20.00	75.06	15.81	10	1	0	10
RASGRF2	35.76	48.13	34.82	-13.31	-0.11	20.00	85.30	18.73	9	2	0	9
CASP5	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
APOE	103.88	20.34	20.06	-0.28	0.00	20.00	20.68	0.20	10	0	11	0
CDH4	20.0	28.67	26.30	-2.36	0.00	20.00	52.30	9.86	7	4	0	7
CSF3	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
ZKSCAN5	69.82	74.69	75.45	0.76	0.00	58.40	95.53	10.17	5	6	0	5
ERCC_00117.1	72064.0	54230.57	54678.73	448.16	0.00	1000.00	60841.00	5445.03	5	6	0	5
NFKBIA	3986.55	7961.42	9086.75	1125.34	0.00	1000.00	18698.05	4862.00	4	7	0	4
EIF2B4	488.74	449.30	452.59	3.30	0.00	390.25	549.32	44.43	5	6	0	5
CASP10	538.12	559.85	570.32	10.47	0.00	300.76	751.02	132.65	5	6	0	5
COL1A2	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
IRF4	241.82	838.52	763.79	-74.73	-0.14	255.00	1436.60	332.60	7	4	0	7
HPGDS	20.0	24.32	20.78	-3.53	0.00	20.00	28.63	2.48	10	1	0	10
ERCC_00112.1	23867.0	19221.37	19077.18	-144.18	0.00	1000.00	21277.00	1725.10	6	5	0	6
C3	66.41	66.19	51.02	-15.17	-0.12	20.00	129.09	33.46	8	3	0	8
TRAFD1	648.81	1283.72	1002.75	-280.97	0.00	532.26	2296.53	574.81	8	3	0	8
FCGR2B	473.41	422.26	234.56	-187.71	-0.40	50.74	651.68	164.27	10	1	0	10
S100A8	1006.43	514.49	195.69	-318.80	-0.20	38.53	904.14	235.88	10	1	0	10
TPSAB1	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
PTPRK	61.31	35.18	33.96	-1.22	0.00	20.00	72.88	16.13	6	5	0	6
FCN1	853.17	224.62	141.50	-83.12	0.00	20.00	562.97	177.24	8	3	0	8
FLRT2	20.0	20.73	20.13	-0.60	0.00	20.00	21.47	0.42	10	1	0	10
ERCC_00126.1	23.0	29.57	27.82	-1.75	-0.14	18.00	39.00	6.75	7	4	0	7
CD1B	20.0	28.54	22.75	-5.79	-0.30	20.00	35.62	4.39	10	1	0	10
FOSB	112.39	192.92	178.75	-14.17	0.00	20.00	661.48	189.76	6	5	0	6
IGF1	20.0	20.15	20.03	-0.12	0.00	20.00	20.30	0.09	10	0	11	0
BIRC3	1214.19	5617.82	4352.15	-1265.66	-0.33	682.38	8239.34	2012.39	9	2	0	9
LGALS3	2535.66	937.96	797.63	-140.33	0.00	475.55	1389.11	300.00	8	3	0	8
ADORA2A	42.57	59.20	65.22	6.02	0.00	20.00	113.46	25.74	4	7	0	4
CCL8	61.31	252.07	139.90	-112.17	-0.22	20.00	546.24	157.31	9	2	0	9
HMGB1	509.17	481.68	540.55	58.87	0.38	291.54	805.46	143.02	3	8	0	3
IL1B	219.68	2346.25	1512.51	-833.74	0.00	187.03	4957.99	1683.26	8	3	0	8
GCH1	400.19	1433.14	1058.39	-374.75	0.00	423.08	2929.07	784.46	8	3	0	8
FADD	20.0	24.94	23.22	-1.72	-0.25	20.00	30.19	3.72	8	3	1	7
CASP7	154.97	239.23	208.35	-30.88	-0.12	117.96	337.67	69.82	8	3	0	8
ANGPT2	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
NGF	20.0	21.07	20.19	-0.88	0.00	20.00	22.14	0.62	10	1	0	10
CDH13	20.0	25.81	21.26	-4.55	-0.10	20.00	31.37	3.28	10	1	0	10
STAT5A	733.96	1267.73	1231.08	-36.65	0.00	515.20	1899.38	447.55	6	5	0	6
IGF2	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
CSF2RA	497.25	282.95	253.19	-29.76	-0.12	186.97	376.45	64.73	8	3	0	8
IL25	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
SMAD7	1375.96	2469.04	2199.96	-269.07	-0.14	1000.00	4094.97	1032.62	7	4	0	7
GADD45B	674.36	1299.04	1199.76	-99.28	-0.14	469.93	1941.92	445.39	7	4	0	7
NUBP1	536.42	435.35	442.34	6.99	0.00	269.67	631.10	97.05	5	6	0	5
CCL11	51.09	24.71	25.14	0.43	0.00	20.00	36.25	5.42	5	6	0	5
KIAA0101	34.06	52.92	46.26	-6.67	0.00	20.00	105.72	26.54	7	4	0	7
IDO2	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
SOCS2	61.31	2470.61	697.58	-1773.04	-0.20	20.00	4637.66	1270.58	10	1	0	10
FGFR1	103.88	235.84	188.95	-46.90	0.00	20.00	567.56	183.32	7	4	0	7
ATF3	192.43	853.75	594.92	-258.82	-0.33	119.36	1428.10	375.18	9	2	0	9
HDAC5	231.6	158.90	198.88	39.98	0.25	54.43	314.68	87.82	3	8	0	3
ITGB7	733.96	835.31	590.30	-245.01	-0.11	269.31	1293.47	319.52	9	2	0	9
CMA1	34.06	26.98	21.77	-5.21	-0.20	20.00	33.35	3.78	10	1	0	10
NOX4	20.0	23.86	20.70	-3.16	0.00	20.00	27.73	2.22	10	1	0	10
PRKCI	143.05	169.01	151.24	-17.76	-0.25	93.44	256.62	42.81	8	3	0	8
CALR	4875.48	7463.69	6206.51	-1257.19	-0.25	1000.00	10468.45	2648.39	8	3	0	8
RND3	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
VAV1	814.0	733.96	665.85	-68.11	-0.12	494.11	1000.44	148.72	8	3	0	8
FABP4	20.0	21.57	20.34	-1.22	-0.10	20.00	23.06	0.88	10	1	0	10
IL23A	45.98	234.31	111.11	-123.20	-0.30	20.00	384.88	101.40	10	1	0	10
ELL2	252.03	468.00	409.56	-58.44	-0.14	139.89	766.38	224.97	7	4	0	7
HLA-DMA	633.49	299.39	273.78	-25.61	0.00	174.67	472.75	99.68	7	4	0	7
VAMP2	888.93	917.79	897.41	-20.38	0.00	508.35	1357.21	253.48	6	5	0	6
BMP8A	59.6	28.10	24.12	-3.98	-0.22	20.00	37.70	5.49	9	2	0	9
LTA	102.18	2186.14	1274.94	-911.20	0.00	68.24	4320.91	1788.76	8	3	0	8
HSPG2	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
TRIM39	154.97	135.57	147.99	12.42	0.00	99.21	178.75	25.85	3	8	0	3
HDC	20.0	52.37	35.23	-17.14	-0.22	20.00	89.03	22.81	9	2	0	9
FCER1A	122.61	85.56	34.07	-51.49	-0.10	20.00	148.50	36.46	10	1	0	10
SOCS3	100.47	419.03	228.90	-190.14	-0.30	31.96	651.42	161.83	10	1	0	10
IL10RA	2637.83	1908.86	1672.64	-236.22	0.00	1000.00	2693.64	491.77	8	3	0	8
CSF2	20.0	1804.81	1386.50	-418.31	0.00	20.00	5627.78	1690.90	7	4	0	7
ADAMTS9	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
MMP13	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
HAVCR2	335.48	1999.30	1505.51	-493.78	0.00	283.84	3529.97	1034.40	8	3	0	8
LST1	219.68	136.84	92.47	-44.37	-0.40	46.00	191.07	36.97	10	1	0	10
XCR1	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
COL17A1	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
HIST1H1C	8492.49	5439.40	5624.06	184.66	0.00	1000.00	8675.91	2227.55	5	6	0	5
IL27	66.41	26.08	23.64	-2.44	0.00	20.00	31.90	4.90	8	3	0	8
LAMB3	69.82	27.81	27.20	-0.61	0.00	20.00	40.59	7.37	6	5	0	6
ADCYAP1R1	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
BID	638.6	663.90	707.38	43.47	0.14	416.00	981.43	174.27	4	7	0	4
ANXA1	6622.68	5475.92	4946.45	-529.47	-0.12	1000.00	7732.05	1250.63	8	3	0	8
B4GALT4	154.97	175.88	180.13	4.24	0.14	151.32	209.79	17.81	4	7	0	4
NFKBIE	427.43	456.67	485.45	28.78	0.14	259.31	702.15	122.95	4	7	0	4
TUBA1A	20.0	21.53	20.28	-1.25	0.00	20.00	23.06	0.88	10	1	0	10
LOXL2	52.79	65.61	35.54	-30.07	-0.20	20.00	102.36	22.12	10	1	0	10
ITGB1	2898.38	3585.74	3044.01	-541.73	0.00	1000.00	5049.86	1126.88	8	3	0	8
MAPK13	328.66	222.87	228.41	5.53	0.00	119.08	362.85	71.86	5	6	0	5
MMP9	536.42	1124.86	373.05	-751.81	-0.10	39.15	2043.74	545.07	10	1	0	10
TLR4	131.13	42.02	29.10	-12.92	0.00	20.00	68.24	16.03	9	2	0	9
COL12A1	20.0	22.52	20.46	-2.07	0.00	20.00	25.05	1.45	10	1	0	10
TNFAIP3	6874.71	7409.27	7180.82	-228.45	0.00	1000.00	11793.18	2719.20	6	5	0	6
FPR2	20.0	23.15	20.57	-2.58	0.00	20.00	26.30	1.81	10	1	0	10
KIT	134.53	89.73	86.33	-3.39	0.00	20.00	151.32	40.37	6	5	0	6
SERPINE1	49.38	87.52	69.49	-18.03	-0.12	20.00	153.68	41.19	8	3	0	8
TREX1	185.62	268.13	211.64	-56.49	-0.11	105.77	406.86	80.20	9	2	0	9
IL1RN	68.12	69.16	54.76	-14.40	-0.25	20.00	140.64	34.95	8	3	0	8
TAP1	466.6	822.02	698.79	-123.22	-0.12	406.02	1287.35	269.23	8	3	0	8
RETNLB	40.87	22.13	20.78	-1.36	0.00	20.00	24.62	1.65	9	2	0	9
FLT1	59.6	149.10	123.88	-25.22	0.00	20.00	320.42	98.05	7	4	0	7
IL1A	35.76	288.45	194.07	-94.38	-0.12	20.00	683.70	205.08	8	3	0	8
VEGFC	20.0	30.93	26.16	-4.77	0.00	20.00	43.50	9.46	8	3	0	8
TM7SF3	589.21	558.66	481.48	-77.18	-0.44	289.67	761.17	120.22	9	2	0	9
HOXD4	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
S1PR1	355.91	169.67	175.25	5.57	0.00	70.52	313.91	72.25	5	6	0	5
ACOX1	274.17	279.79	260.12	-19.68	0.00	199.09	354.33	43.38	8	3	0	8
CLEC5A	873.6	443.80	209.42	-234.38	-0.30	74.60	730.27	178.96	10	1	0	10
MMP12	20.0	30.54	22.58	-7.95	-0.10	20.00	40.26	6.06	10	1	0	10
CRABP2	83.44	90.07	52.10	-37.97	-0.20	20.13	136.48	30.20	10	1	0	10
BCL6	262.25	275.20	284.82	9.63	0.00	112.85	494.53	121.90	5	6	0	5
ACAD10	216.27	174.44	150.72	-23.72	-0.25	85.54	236.18	52.08	8	3	0	8
IL17RA	451.28	326.09	343.84	17.74	0.00	214.07	460.61	74.29	4	7	0	4
CLIC4	180.51	357.60	224.05	-133.55	-0.50	85.53	520.82	120.27	10	1	0	10
TXN	1859.6	4685.59	3502.87	-1182.71	0.00	924.63	7917.65	2430.59	8	3	0	8
IL4	45.98	26.62	26.06	-0.56	0.00	20.00	41.83	6.90	6	5	0	6
PRPF38A	1156.29	1504.39	1427.02	-77.38	-0.33	1000.00	1709.36	126.76	9	2	0	9
CYP3A4	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
MSC	66.41	106.04	88.13	-17.91	-0.12	52.19	178.10	39.48	8	3	0	8
SCIN	51.09	21.13	20.41	-0.72	0.00	20.00	22.37	0.87	9	2	0	9
IL1RL1	20.0	52.60	34.05	-18.55	-0.11	20.00	94.16	24.40	9	2	0	9
CNOT10	236.71	254.47	260.79	6.32	0.14	206.29	300.25	27.89	4	7	0	4
ERCC_00034.1	122.0	101.69	97.91	-3.78	-0.25	88.00	113.00	8.32	8	3	0	8
ADAM8	611.35	652.06	608.27	-43.80	0.00	405.08	920.66	167.76	7	4	0	7
C1QC	20.0	28.27	22.07	-6.21	-0.10	20.00	35.86	4.68	10	1	0	10
FCAR	44.28	48.27	42.34	-5.94	-0.38	20.00	75.06	14.73	8	3	0	8
EN1	42.57	26.38	24.64	-1.74	0.00	20.00	37.70	6.52	7	4	0	7
TREM1	42.57	45.50	39.51	-5.99	0.00	20.00	92.79	23.23	7	4	0	7
ITGAX	1541.15	926.88	901.64	-25.24	0.00	421.78	1361.49	304.35	6	5	0	6
GSN	512.58	251.30	206.38	-44.93	-0.12	112.40	412.84	96.44	8	3	0	8
CSF3R	63.01	30.29	23.81	-6.48	0.00	20.00	43.23	7.95	9	2	0	9
ID2	1004.73	1794.32	1752.08	-42.24	0.00	1000.00	2675.02	513.26	6	5	0	6
MARCKSL1	166.89	379.39	284.64	-94.74	-0.12	81.89	744.51	203.57	8	3	0	8
PPARG	81.74	48.41	71.65	23.24	0.40	20.00	97.79	19.54	1	10	0	1
FGF10	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
RIPK2	255.44	394.45	428.62	34.17	0.00	209.59	628.71	132.93	4	7	0	4
TRAF2	301.42	469.34	458.19	-11.15	0.00	218.36	762.64	151.37	6	5	0	6
BATF	124.31	211.54	170.26	-41.28	-0.12	89.29	418.35	94.69	8	3	0	8
ITGA4	643.71	488.85	493.09	4.24	0.00	407.55	600.50	55.18	5	6	0	5
MAP2K4	301.42	320.74	324.68	3.94	0.00	259.25	410.92	49.88	5	6	0	5
PGGT1B	451.28	398.14	384.96	-13.18	0.00	320.72	519.74	55.72	7	4	0	7
CTSL	842.95	509.63	422.42	-87.21	-0.25	102.38	944.73	219.33	8	3	0	8
G6PD	905.96	988.66	789.27	-199.40	0.00	422.79	1479.83	396.92	8	3	0	8
FN1	504.07	259.72	64.65	-195.07	0.00	20.00	498.13	137.13	10	1	0	10
IFNA2	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
ALCAM	199.24	198.40	174.94	-23.47	-0.12	98.47	262.64	51.37	8	3	0	8
HBEGF	20.0	47.63	28.48	-19.15	-0.30	20.00	71.04	14.58	10	1	0	10
CYBB	2053.73	648.92	436.96	-211.96	0.00	107.02	1251.89	425.86	8	3	0	8
ERG	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
TOP2A	34.06	269.43	190.00	-79.43	-0.25	20.00	604.29	181.11	8	3	0	8
TEP1	257.14	206.46	173.14	-33.32	-0.30	138.36	247.18	27.69	10	1	0	10
FLNB	177.1	191.51	165.86	-25.66	0.00	60.38	338.23	96.67	7	4	0	7
BTG2	498.96	1145.11	1053.03	-92.08	0.00	562.98	1833.55	375.27	7	4	0	7
KLK3	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
RNASE3	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
THBD	117.5	57.16	52.66	-4.50	-0.14	20.00	98.95	20.76	7	4	0	7
C5	20.0	20.34	20.06	-0.28	0.00	20.00	20.68	0.20	10	0	11	0
RHOG	481.93	561.80	594.54	32.73	0.14	350.57	901.45	147.85	4	7	0	4
TSPAN8	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
IRF5	221.38	112.25	126.39	14.14	0.25	78.29	180.83	32.09	3	8	0	3
LAMP3	280.98	490.72	380.96	-109.76	-0.12	139.10	855.24	235.46	8	3	0	8
MPEG1	873.6	323.85	168.06	-155.79	-0.11	35.94	709.68	203.78	9	2	0	9
ARHGEF6	1106.9	906.94	889.40	-17.54	0.00	632.58	1228.29	208.47	6	5	0	6
GUSB	776.53	642.31	649.44	7.12	0.00	531.88	838.01	91.17	5	6	0	5
FCGR3A	3891.19	2881.64	2985.95	104.31	0.00	1000.00	5093.34	1315.00	5	6	0	5
CCRL2	90.26	59.99	62.24	2.25	0.00	20.00	95.87	26.46	5	6	0	5
JAG1	52.79	47.85	39.50	-8.36	-0.12	20.00	73.94	18.09	8	3	0	8
ICOSLG	81.74	87.63	84.98	-2.65	0.00	42.44	139.66	33.24	6	5	0	6
SKI	716.93	1310.03	954.90	-355.13	-0.22	411.52	2300.78	507.53	9	2	0	9
SIGLEC5	39.17	26.69	26.26	-0.43	0.00	20.00	37.05	5.34	6	5	0	6
IL5RA	20.0	27.25	21.76	-5.49	-0.10	20.00	33.97	4.16	10	1	0	10
EMP1	407.0	291.60	266.25	-25.35	-0.14	92.15	445.65	103.15	7	4	0	7
FZD9	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
CAV1	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
EIF4EBP2	677.76	558.66	599.53	40.87	0.25	415.16	820.50	102.50	3	8	0	3
ELANE	54.49	60.18	31.25	-28.93	-0.20	20.00	95.53	20.92	10	1	0	10
CXCL9	91.96	270.42	250.71	-19.71	0.00	20.00	736.29	239.23	6	5	0	6
LTB4R	172.0	96.33	98.46	2.14	0.00	64.54	139.10	25.88	5	6	0	5
RICTOR	616.46	908.91	753.36	-155.55	-0.33	500.96	1320.82	228.20	9	2	0	9
GATA1	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
TNFSF4	192.43	340.00	297.17	-42.83	-0.14	134.19	719.62	178.59	7	4	0	7
DUSP2	466.6	599.79	632.97	33.18	0.00	135.85	1296.30	407.94	5	6	0	5
CD247	1759.12	2011.00	1614.12	-396.88	-0.60	1000.00	2496.07	362.63	10	1	0	10
TNFAIP6	80.04	78.93	56.56	-22.36	-0.22	23.20	138.65	32.81	9	2	0	9
SPRY2	170.29	387.00	376.06	-10.94	0.00	179.51	592.29	135.05	6	5	0	6
KITLG	76.63	37.73	34.12	-3.61	-0.14	20.00	69.59	15.25	7	4	0	7
IKZF1	2283.62	1940.61	1962.47	21.86	0.00	1000.00	2520.70	289.44	5	6	0	5
FASN	98.77	122.14	126.23	4.09	0.00	20.00	235.28	57.21	5	6	0	5
HIVEP1	315.04	463.30	428.93	-34.37	0.00	242.25	740.66	139.48	7	4	0	7
GPATCH3	81.74	67.27	60.44	-6.83	-0.12	44.73	92.05	14.98	8	3	0	8
CXCR3	676.06	1180.21	571.75	-608.46	-0.20	129.09	1923.89	489.19	10	1	0	10
FYN	3402.45	4127.94	4217.96	90.02	0.00	1000.00	5366.95	1084.35	5	6	0	5
HNF1B	90.26	54.79	32.62	-22.17	-0.40	20.00	81.89	17.56	10	1	0	10
PHLDA2	35.76	25.45	24.24	-1.21	0.00	20.00	32.11	4.52	7	4	0	7
SGPP1	408.7	377.76	364.05	-13.71	0.00	301.49	462.57	53.70	7	4	0	7
MS4A1	126.02	66.90	69.34	2.44	0.00	30.45	117.17	29.30	5	6	0	5
NDC80	20.0	52.19	45.43	-6.76	0.00	20.00	90.36	26.37	7	4	0	7
SIGLEC1	126.02	59.50	35.61	-23.90	-0.30	20.00	88.71	19.36	10	1	0	10
PDE4A	156.67	477.07	347.30	-129.77	-0.22	166.36	729.12	174.83	9	2	0	9
LIF	20.0	851.95	405.22	-446.73	-0.11	20.00	2003.86	602.27	9	2	0	9
KALRN	20.0	23.58	21.41	-2.17	-0.11	20.00	27.68	2.68	9	2	0	9
FURIN	296.31	918.47	658.06	-260.41	0.00	244.41	1748.10	527.57	8	3	0	8
CDH2	20.0	33.69	25.54	-8.15	-0.11	20.00	56.76	11.04	9	2	0	9
SFRP4	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
ELOVL6	185.62	441.43	316.73	-124.71	0.00	122.18	860.60	253.08	8	3	0	8
FOSL1	20.0	47.33	45.51	-1.82	0.00	20.00	86.99	22.78	6	5	0	6
CD34	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
ADAMTS1	139.64	190.11	150.98	-39.13	-0.25	45.11	362.17	91.96	8	3	0	8
NRIP3	42.57	42.42	33.24	-9.17	0.00	20.00	69.59	18.90	8	3	0	8
ERCC3	194.13	166.71	172.95	6.24	0.38	143.56	193.86	15.25	3	8	0	3
DUSP6	573.89	526.26	503.11	-23.15	0.00	188.91	962.70	279.04	6	5	0	6
ITGAL	5864.88	4513.21	4127.94	-385.27	0.00	1000.00	5640.34	795.10	8	3	0	8
TGM2	35.76	26.20	22.25	-3.94	0.00	20.00	34.14	4.84	9	2	0	9
HPRT1	369.53	595.65	746.24	150.59	0.33	339.29	1039.42	204.45	2	9	0	2
IL33	86.85	69.17	39.22	-29.95	-0.40	20.00	105.77	23.16	10	1	0	10
SDHA	252.03	309.56	338.49	28.93	0.25	226.03	444.55	67.74	3	8	0	3
CCL3	623.27	5784.06	4090.07	-1693.99	-0.12	366.55	13397.81	3803.24	8	3	0	8
FBP1	766.32	210.69	222.89	12.20	0.00	63.43	478.03	146.79	5	6	0	5
COL3A1	85.15	54.60	32.28	-22.33	-0.20	20.00	81.89	17.60	10	1	0	10
SQSTM1	1818.72	2435.73	2292.09	-143.64	-0.25	1000.00	2888.97	315.37	8	3	0	8
HES1	20.0	69.01	50.79	-18.21	-0.12	20.00	151.19	40.77	8	3	0	8
DHX16	158.37	137.25	132.49	-4.76	-0.14	87.77	164.48	21.08	7	4	0	7
PRG2	20.0	33.30	27.74	-5.55	-0.12	20.00	57.80	12.05	8	3	0	8
FCER2	37.46	28.66	26.95	-1.70	-0.14	20.00	38.72	6.70	7	4	0	7
IL5	20.0	22.00	20.36	-1.63	0.00	20.00	23.99	1.15	10	1	0	10
S100A4	4221.55	2534.07	2487.80	-46.27	0.00	1000.00	3706.81	597.39	6	5	0	6
EDC3	367.83	362.90	357.79	-5.12	0.00	254.74	451.13	63.14	6	5	0	6
ANXA4	470.01	263.95	257.53	-6.43	0.00	150.78	376.88	76.07	6	5	0	6
CXCL2	245.22	335.02	245.28	-89.74	0.00	56.76	644.89	184.79	8	3	0	8
ITGB2	2719.57	1348.98	1377.45	28.46	0.00	648.80	1959.82	359.79	5	6	0	5
TYROBP	8204.7	4816.30	4029.70	-786.60	0.00	1000.00	7152.33	1619.61	8	3	0	8
CXCL3	212.87	457.65	328.80	-128.85	0.00	69.00	899.21	265.62	8	3	0	8
